ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,COD_FoET2013,DESC_FoET2013,Genere,DOTTORI
2017,03401,Parma - Universita' degli studi,Emilia Romagna,03,"Social sciences, journalism and information",F,1
2017,03401,Parma - Universita' degli studi,Emilia Romagna,03,"Social sciences, journalism and information",M,2
2017,03401,Parma - Universita' degli studi,Emilia Romagna,04,"Business, administration and law",F,1
2017,03401,Parma - Universita' degli studi,Emilia Romagna,04,"Business, administration and law",M,3
2017,03401,Parma - Universita' degli studi,Emilia Romagna,05,"Natural sciences, mathematics and statistics",F,33
2017,03401,Parma - Universita' degli studi,Emilia Romagna,05,"Natural sciences, mathematics and statistics",M,26
2017,03401,Parma - Universita' degli studi,Emilia Romagna,07,"Engineering, manufacturing and construction",F,4
2017,03401,Parma - Universita' degli studi,Emilia Romagna,07,"Engineering, manufacturing and construction",M,23
2017,03401,Parma - Universita' degli studi,Emilia Romagna,08,"Agriculture, forestry, fisheries and veterinary",F,9
2017,03401,Parma - Universita' degli studi,Emilia Romagna,08,"Agriculture, forestry, fisheries and veterinary",M,5
2017,03401,Parma - Universita' degli studi,Emilia Romagna,09,Health and welfare,F,12
2017,03401,Parma - Universita' degli studi,Emilia Romagna,09,Health and welfare,M,12
2017,03202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli Venezia Giulia,03,"Social sciences, journalism and information",F,4
2017,03202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli Venezia Giulia,03,"Social sciences, journalism and information",M,3
2017,03202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli Venezia Giulia,05,"Natural sciences, mathematics and statistics",F,21
2017,03202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli Venezia Giulia,05,"Natural sciences, mathematics and statistics",M,38
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,02,Arts and humanities,F,3
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,02,Arts and humanities,M,6
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,03,"Social sciences, journalism and information",F,6
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,03,"Social sciences, journalism and information",M,1
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,05,"Natural sciences, mathematics and statistics",F,36
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,05,"Natural sciences, mathematics and statistics",M,33
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,07,"Engineering, manufacturing and construction",F,9
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,07,"Engineering, manufacturing and construction",M,19
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,08,"Agriculture, forestry, fisheries and veterinary",F,1
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,09,Health and welfare,F,6
2017,03201,Trieste - Universita' degli studi,Friuli Venezia Giulia,09,Health and welfare,M,3
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,02,Arts and humanities,F,11
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,02,Arts and humanities,M,11
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,04,"Business, administration and law",F,10
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,04,"Business, administration and law",M,6
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,05,"Natural sciences, mathematics and statistics",F,10
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,05,"Natural sciences, mathematics and statistics",M,7
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,06,Information and Communication Technologies (ICTs),M,5
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,07,"Engineering, manufacturing and construction",F,8
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,07,"Engineering, manufacturing and construction",M,22
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,08,"Agriculture, forestry, fisheries and veterinary",F,7
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,08,"Agriculture, forestry, fisheries and veterinary",M,7
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,09,Health and welfare,F,9
2017,03001,Udine - Universita' degli studi,Friuli Venezia Giulia,09,Health and welfare,M,1
2017,02801,Padova - Universita' degli studi,Veneto,01,Education,F,3
2017,02801,Padova - Universita' degli studi,Veneto,02,Arts and humanities,F,26
2017,02801,Padova - Universita' degli studi,Veneto,02,Arts and humanities,M,16
2017,02801,Padova - Universita' degli studi,Veneto,03,"Social sciences, journalism and information",F,18
2017,02801,Padova - Universita' degli studi,Veneto,03,"Social sciences, journalism and information",M,10
2017,02801,Padova - Universita' degli studi,Veneto,04,"Business, administration and law",F,8
2017,02801,Padova - Universita' degli studi,Veneto,04,"Business, administration and law",M,9
2017,02801,Padova - Universita' degli studi,Veneto,05,"Natural sciences, mathematics and statistics",F,53
2017,02801,Padova - Universita' degli studi,Veneto,05,"Natural sciences, mathematics and statistics",M,54
2017,02801,Padova - Universita' degli studi,Veneto,06,Information and Communication Technologies (ICTs),M,6
2017,02801,Padova - Universita' degli studi,Veneto,07,"Engineering, manufacturing and construction",F,19
2017,02801,Padova - Universita' degli studi,Veneto,07,"Engineering, manufacturing and construction",M,64
2017,02801,Padova - Universita' degli studi,Veneto,08,"Agriculture, forestry, fisheries and veterinary",F,14
2017,02801,Padova - Universita' degli studi,Veneto,08,"Agriculture, forestry, fisheries and veterinary",M,23
2017,02801,Padova - Universita' degli studi,Veneto,09,Health and welfare,F,42
2017,02801,Padova - Universita' degli studi,Veneto,09,Health and welfare,M,23
2017,02702,Venezia - Universita' IUAV,Veneto,02,Arts and humanities,F,1
2017,02702,Venezia - Universita' IUAV,Veneto,03,"Social sciences, journalism and information",F,2
2017,02702,Venezia - Universita' IUAV,Veneto,07,"Engineering, manufacturing and construction",F,18
2017,02702,Venezia - Universita' IUAV,Veneto,07,"Engineering, manufacturing and construction",M,15
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,01,Education,F,5
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,01,Education,M,2
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,02,Arts and humanities,F,38
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,02,Arts and humanities,M,26
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,03,"Social sciences, journalism and information",F,6
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,03,"Social sciences, journalism and information",M,3
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,04,"Business, administration and law",F,14
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,04,"Business, administration and law",M,3
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,05,"Natural sciences, mathematics and statistics",F,10
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,05,"Natural sciences, mathematics and statistics",M,12
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,06,Information and Communication Technologies (ICTs),M,4
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,07,"Engineering, manufacturing and construction",F,3
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,07,"Engineering, manufacturing and construction",M,1
2017,02701,Venezia - Universita' Ca' Foscari Venezia,Veneto,08,"Agriculture, forestry, fisheries and veterinary",M,1
2017,02301,Verona - Universita' degli studi,Veneto,01,Education,F,3
2017,02301,Verona - Universita' degli studi,Veneto,02,Arts and humanities,F,17
2017,02301,Verona - Universita' degli studi,Veneto,02,Arts and humanities,M,6
2017,02301,Verona - Universita' degli studi,Veneto,03,"Social sciences, journalism and information",F,13
2017,02301,Verona - Universita' degli studi,Veneto,03,"Social sciences, journalism and information",M,8
2017,02301,Verona - Universita' degli studi,Veneto,04,"Business, administration and law",F,6
2017,02301,Verona - Universita' degli studi,Veneto,04,"Business, administration and law",M,3
2017,02301,Verona - Universita' degli studi,Veneto,05,"Natural sciences, mathematics and statistics",F,13
2017,02301,Verona - Universita' degli studi,Veneto,05,"Natural sciences, mathematics and statistics",M,14
2017,02301,Verona - Universita' degli studi,Veneto,06,Information and Communication Technologies (ICTs),M,2
2017,02301,Verona - Universita' degli studi,Veneto,07,"Engineering, manufacturing and construction",M,5
2017,02301,Verona - Universita' degli studi,Veneto,08,"Agriculture, forestry, fisheries and veterinary",F,4
2017,02301,Verona - Universita' degli studi,Veneto,09,Health and welfare,F,26
2017,02301,Verona - Universita' degli studi,Veneto,09,Health and welfare,M,10
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,01,Education,F,1
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,02,Arts and humanities,F,10
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,02,Arts and humanities,M,7
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,03,"Social sciences, journalism and information",F,15
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,03,"Social sciences, journalism and information",M,12
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,04,"Business, administration and law",F,6
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,04,"Business, administration and law",M,7
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,05,"Natural sciences, mathematics and statistics",F,22
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,05,"Natural sciences, mathematics and statistics",M,41
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,06,Information and Communication Technologies (ICTs),F,1
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,06,Information and Communication Technologies (ICTs),M,15
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,07,"Engineering, manufacturing and construction",F,16
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,07,"Engineering, manufacturing and construction",M,44
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,08,"Agriculture, forestry, fisheries and veterinary",F,1
2017,02201,Trento - Universita' degli studi,Trentino Alto Adige,08,"Agriculture, forestry, fisheries and veterinary",M,1
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,01,Education,F,4
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,01,Education,M,1
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,02,Arts and humanities,M,1
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,03,"Social sciences, journalism and information",F,3
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,03,"Social sciences, journalism and information",M,1
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,05,"Natural sciences, mathematics and statistics",F,1
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,06,Information and Communication Technologies (ICTs),F,2
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,06,Information and Communication Technologies (ICTs),M,3
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,07,"Engineering, manufacturing and construction",M,7
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,08,"Agriculture, forestry, fisheries and veterinary",F,1
2017,02101,Bolzano - Libera Universita',Trentino Alto Adige,08,"Agriculture, forestry, fisheries and veterinary",M,7
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,02,Arts and humanities,M,1
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,03,"Social sciences, journalism and information",F,2
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,03,"Social sciences, journalism and information",M,2
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,05,"Natural sciences, mathematics and statistics",F,4
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,05,"Natural sciences, mathematics and statistics",M,3
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,07,"Engineering, manufacturing and construction",F,1
2017,01802,Pavia - Istituto universitario di studi superiori,Lombardia,09,Health and welfare,F,1
2017,01801,Pavia - Universita' degli studi,Lombardia,02,Arts and humanities,F,4
2017,01801,Pavia - Universita' degli studi,Lombardia,02,Arts and humanities,M,4
2017,01801,Pavia - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",F,9
2017,01801,Pavia - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",M,6
2017,01801,Pavia - Universita' degli studi,Lombardia,04,"Business, administration and law",F,9
2017,01801,Pavia - Universita' degli studi,Lombardia,04,"Business, administration and law",M,16
2017,01801,Pavia - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",F,41
2017,01801,Pavia - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",M,23
2017,01801,Pavia - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",F,5
2017,01801,Pavia - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",M,21
2017,01801,Pavia - Universita' degli studi,Lombardia,09,Health and welfare,F,14
2017,01801,Pavia - Universita' degli studi,Lombardia,09,Health and welfare,M,10
2017,01701,Brescia - Universita' degli studi,Lombardia,04,"Business, administration and law",F,7
2017,01701,Brescia - Universita' degli studi,Lombardia,04,"Business, administration and law",M,1
2017,01701,Brescia - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",F,14
2017,01701,Brescia - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",M,6
2017,01701,Brescia - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",F,13
2017,01701,Brescia - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",M,32
2017,01701,Brescia - Universita' degli studi,Lombardia,08,"Agriculture, forestry, fisheries and veterinary",M,1
2017,01701,Brescia - Universita' degli studi,Lombardia,09,Health and welfare,F,6
2017,01701,Brescia - Universita' degli studi,Lombardia,09,Health and welfare,M,3
2017,01601,Bergamo - Universita' degli studi,Lombardia,01,Education,F,6
2017,01601,Bergamo - Universita' degli studi,Lombardia,01,Education,M,3
2017,01601,Bergamo - Universita' degli studi,Lombardia,02,Arts and humanities,F,7
2017,01601,Bergamo - Universita' degli studi,Lombardia,02,Arts and humanities,M,10
2017,01601,Bergamo - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",F,1
2017,01601,Bergamo - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",M,2
2017,01601,Bergamo - Universita' degli studi,Lombardia,04,"Business, administration and law",F,10
2017,01601,Bergamo - Universita' degli studi,Lombardia,04,"Business, administration and law",M,5
2017,01601,Bergamo - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",F,3
2017,01601,Bergamo - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",M,5
2017,01601,Bergamo - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",F,2
2017,01601,Bergamo - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",M,9
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,01,Education,F,3
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,01,Education,M,3
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,02,Arts and humanities,F,1
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,02,Arts and humanities,M,1
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",F,31
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",M,12
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,04,"Business, administration and law",F,11
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,04,"Business, administration and law",M,17
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",F,44
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",M,34
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,06,Information and Communication Technologies (ICTs),F,3
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,06,Information and Communication Technologies (ICTs),M,9
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",M,3
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,08,"Agriculture, forestry, fisheries and veterinary",F,1
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,09,Health and welfare,F,13
2017,01509,Milano-Bicocca - Universita' degli studi,Lombardia,09,Health and welfare,M,7
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,02,Arts and humanities,F,6
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,02,Arts and humanities,M,5
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,03,"Social sciences, journalism and information",F,2
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,03,"Social sciences, journalism and information",M,3
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,05,"Natural sciences, mathematics and statistics",F,7
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,05,"Natural sciences, mathematics and statistics",M,4
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,09,Health and welfare,F,14
2017,01508,Milano - Universita' Vita-Salute San Raffaele,Lombardia,09,Health and welfare,M,7
2017,01505,Milano - Libera Universita' di Lingue e Comunicazione (IULM),Lombardia,02,Arts and humanities,M,3
2017,01505,Milano - Libera Universita' di Lingue e Comunicazione (IULM),Lombardia,03,"Social sciences, journalism and information",F,5
2017,01505,Milano - Libera Universita' di Lingue e Comunicazione (IULM),Lombardia,03,"Social sciences, journalism and information",M,3
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,01,Education,F,3
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,01,Education,M,1
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,02,Arts and humanities,F,24
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,02,Arts and humanities,M,14
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,03,"Social sciences, journalism and information",F,29
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,03,"Social sciences, journalism and information",M,15
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,04,"Business, administration and law",F,12
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,04,"Business, administration and law",M,7
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,05,"Natural sciences, mathematics and statistics",F,2
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,08,"Agriculture, forestry, fisheries and veterinary",F,10
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,08,"Agriculture, forestry, fisheries and veterinary",M,6
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,09,Health and welfare,F,65
2017,01504,"Milano - Universita' Cattolica del ""Sacro Cuore""",Lombardia,09,Health and welfare,M,39
2017,01503,"Milano - Universita' commerciale ""Luigi Bocconi""",Lombardia,03,"Social sciences, journalism and information",F,2
2017,01503,"Milano - Universita' commerciale ""Luigi Bocconi""",Lombardia,03,"Social sciences, journalism and information",M,5
2017,01503,"Milano - Universita' commerciale ""Luigi Bocconi""",Lombardia,04,"Business, administration and law",F,11
2017,01503,"Milano - Universita' commerciale ""Luigi Bocconi""",Lombardia,04,"Business, administration and law",M,15
2017,01503,"Milano - Universita' commerciale ""Luigi Bocconi""",Lombardia,05,"Natural sciences, mathematics and statistics",F,2
2017,01503,"Milano - Universita' commerciale ""Luigi Bocconi""",Lombardia,05,"Natural sciences, mathematics and statistics",M,2
2017,01502,Milano - Politecnico,Lombardia,05,"Natural sciences, mathematics and statistics",F,14
2017,01502,Milano - Politecnico,Lombardia,05,"Natural sciences, mathematics and statistics",M,34
2017,01502,Milano - Politecnico,Lombardia,06,Information and Communication Technologies (ICTs),M,2
2017,01502,Milano - Politecnico,Lombardia,07,"Engineering, manufacturing and construction",F,93
2017,01502,Milano - Politecnico,Lombardia,07,"Engineering, manufacturing and construction",M,179
2017,01502,Milano - Politecnico,Lombardia,09,Health and welfare,F,2
2017,01502,Milano - Politecnico,Lombardia,09,Health and welfare,M,1
2017,01501,Milano - Universita' degli studi,Lombardia,02,Arts and humanities,F,19
2017,01501,Milano - Universita' degli studi,Lombardia,02,Arts and humanities,M,15
2017,01501,Milano - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",F,9
2017,01501,Milano - Universita' degli studi,Lombardia,03,"Social sciences, journalism and information",M,19
2017,01501,Milano - Universita' degli studi,Lombardia,04,"Business, administration and law",F,19
2017,01501,Milano - Universita' degli studi,Lombardia,04,"Business, administration and law",M,26
2017,01501,Milano - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",F,87
2017,01501,Milano - Universita' degli studi,Lombardia,05,"Natural sciences, mathematics and statistics",M,71
2017,01501,Milano - Universita' degli studi,Lombardia,06,Information and Communication Technologies (ICTs),F,2
2017,01501,Milano - Universita' degli studi,Lombardia,06,Information and Communication Technologies (ICTs),M,11
2017,01501,Milano - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",F,1
2017,01501,Milano - Universita' degli studi,Lombardia,07,"Engineering, manufacturing and construction",M,2
2017,01501,Milano - Universita' degli studi,Lombardia,08,"Agriculture, forestry, fisheries and veterinary",F,26
2017,01501,Milano - Universita' degli studi,Lombardia,08,"Agriculture, forestry, fisheries and veterinary",M,16
2017,01501,Milano - Universita' degli studi,Lombardia,09,Health and welfare,F,47
2017,01501,Milano - Universita' degli studi,Lombardia,09,Health and welfare,M,21
2017,01202,Varese - Universita' dell' Insubria,Lombardia,02,Arts and humanities,F,2
2017,01202,Varese - Universita' dell' Insubria,Lombardia,03,"Social sciences, journalism and information",F,3
2017,01202,Varese - Universita' dell' Insubria,Lombardia,04,"Business, administration and law",F,5
2017,01202,Varese - Universita' dell' Insubria,Lombardia,04,"Business, administration and law",M,1
2017,01202,Varese - Universita' dell' Insubria,Lombardia,05,"Natural sciences, mathematics and statistics",F,16
2017,01202,Varese - Universita' dell' Insubria,Lombardia,05,"Natural sciences, mathematics and statistics",M,14
2017,01202,Varese - Universita' dell' Insubria,Lombardia,06,Information and Communication Technologies (ICTs),F,1
2017,01202,Varese - Universita' dell' Insubria,Lombardia,06,Information and Communication Technologies (ICTs),M,1
2017,01202,Varese - Universita' dell' Insubria,Lombardia,07,"Engineering, manufacturing and construction",F,1
2017,01202,Varese - Universita' dell' Insubria,Lombardia,09,Health and welfare,F,9
2017,01202,Varese - Universita' dell' Insubria,Lombardia,09,Health and welfare,M,4
2017,01201,"Castellanza - Universita' ""Carlo Cattaneo""",Lombardia,04,"Business, administration and law",F,4
2017,01201,"Castellanza - Universita' ""Carlo Cattaneo""",Lombardia,04,"Business, administration and law",M,3
2017,01201,"Castellanza - Universita' ""Carlo Cattaneo""",Lombardia,07,"Engineering, manufacturing and construction",F,2
2017,01001,Genova - Universita' degli studi,Liguria,01,Education,F,2
2017,01001,Genova - Universita' degli studi,Liguria,02,Arts and humanities,F,11
2017,01001,Genova - Universita' degli studi,Liguria,02,Arts and humanities,M,6
2017,01001,Genova - Universita' degli studi,Liguria,03,"Social sciences, journalism and information",F,15
2017,01001,Genova - Universita' degli studi,Liguria,03,"Social sciences, journalism and information",M,10
2017,01001,Genova - Universita' degli studi,Liguria,04,"Business, administration and law",F,7
2017,01001,Genova - Universita' degli studi,Liguria,04,"Business, administration and law",M,10
2017,01001,Genova - Universita' degli studi,Liguria,05,"Natural sciences, mathematics and statistics",F,46
2017,01001,Genova - Universita' degli studi,Liguria,05,"Natural sciences, mathematics and statistics",M,41
2017,01001,Genova - Universita' degli studi,Liguria,06,Information and Communication Technologies (ICTs),F,2
2017,01001,Genova - Universita' degli studi,Liguria,06,Information and Communication Technologies (ICTs),M,7
2017,01001,Genova - Universita' degli studi,Liguria,07,"Engineering, manufacturing and construction",F,35
2017,01001,Genova - Universita' degli studi,Liguria,07,"Engineering, manufacturing and construction",M,68
2017,01001,Genova - Universita' degli studi,Liguria,08,"Agriculture, forestry, fisheries and veterinary",F,1
2017,01001,Genova - Universita' degli studi,Liguria,09,Health and welfare,F,22
2017,01001,Genova - Universita' degli studi,Liguria,09,Health and welfare,M,12
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,02,Arts and humanities,F,1
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,02,Arts and humanities,M,4
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,03,"Social sciences, journalism and information",M,1
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,04,"Business, administration and law",M,2
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,05,"Natural sciences, mathematics and statistics",F,11
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,05,"Natural sciences, mathematics and statistics",M,5
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,09,Health and welfare,F,7
2017,00201,"Vercelli - Universita' degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,09,Health and welfare,M,2
2017,00102,Torino - Politecnico,Piemonte,04,"Business, administration and law",M,2
2017,00102,Torino - Politecnico,Piemonte,05,"Natural sciences, mathematics and statistics",F,14
2017,00102,Torino - Politecnico,Piemonte,05,"Natural sciences, mathematics and statistics",M,17
2017,00102,Torino - Politecnico,Piemonte,07,"Engineering, manufacturing and construction",F,56
2017,00102,Torino - Politecnico,Piemonte,07,"Engineering, manufacturing and construction",M,136
2017,00101,Torino - Universita' degli studi,Piemonte,01,Education,F,3
2017,00101,Torino - Universita' degli studi,Piemonte,01,Education,M,2
2017,00101,Torino - Universita' degli studi,Piemonte,02,Arts and humanities,F,30
2017,00101,Torino - Universita' degli studi,Piemonte,02,Arts and humanities,M,21
2017,00101,Torino - Universita' degli studi,Piemonte,03,"Social sciences, journalism and information",F,30
2017,00101,Torino - Universita' degli studi,Piemonte,03,"Social sciences, journalism and information",M,13
2017,00101,Torino - Universita' degli studi,Piemonte,04,"Business, administration and law",F,18
2017,00101,Torino - Universita' degli studi,Piemonte,04,"Business, administration and law",M,14
2017,00101,Torino - Universita' degli studi,Piemonte,05,"Natural sciences, mathematics and statistics",F,54
2017,00101,Torino - Universita' degli studi,Piemonte,05,"Natural sciences, mathematics and statistics",M,65
2017,00101,Torino - Universita' degli studi,Piemonte,06,Information and Communication Technologies (ICTs),F,5
2017,00101,Torino - Universita' degli studi,Piemonte,06,Information and Communication Technologies (ICTs),M,7
2017,00101,Torino - Universita' degli studi,Piemonte,07,"Engineering, manufacturing and construction",F,3
2017,00101,Torino - Universita' degli studi,Piemonte,07,"Engineering, manufacturing and construction",M,1
2017,00101,Torino - Universita' degli studi,Piemonte,08,"Agriculture, forestry, fisheries and veterinary",F,20
2017,00101,Torino - Universita' degli studi,Piemonte,08,"Agriculture, forestry, fisheries and veterinary",M,9
2017,00101,Torino - Universita' degli studi,Piemonte,09,Health and welfare,F,35
2017,00101,Torino - Universita' degli studi,Piemonte,09,Health and welfare,M,20
2016,09201,Cagliari - Universita' degli studi,Sardegna,02,Arts and Humanities,F,16
2016,09201,Cagliari - Universita' degli studi,Sardegna,02,Arts and Humanities,M,7
2016,09201,Cagliari - Universita' degli studi,Sardegna,03,"Social sciences, journalism and information",F,1
2016,09201,Cagliari - Universita' degli studi,Sardegna,03,"Social sciences, journalism and information",M,6
2016,09201,Cagliari - Universita' degli studi,Sardegna,04,"Business, administration and law",F,18
2016,09201,Cagliari - Universita' degli studi,Sardegna,04,"Business, administration and law",M,9
2016,09201,Cagliari - Universita' degli studi,Sardegna,05,"Natural sciences, mathematics and statistics",F,36
2016,09201,Cagliari - Universita' degli studi,Sardegna,05,"Natural sciences, mathematics and statistics",M,32
