ANNO,CODICE_ATENEO,NOME_ATENEO,REGIONE,GRADE,GENERE,CLASSE_ETA',N_AcStaff
2024,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,F,35 - 44,6
2024,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,F,>= 55,7
2024,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,A,M,45 - 54,9
2024,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,D,F,45 - 54,1
2024,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,F,35 - 44,6
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,>= 55,7
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,F,>= 55,1
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,F,35 - 44,2
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,F,>= 55,24
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,45 - 54,16
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,35 - 44,87
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,>= 55,6
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,< 35,358
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,M,>= 55,58
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,35 - 44,143
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,M,35 - 44,3
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,< 35,420
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,45 - 54,56
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,35 - 44,243
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,>= 55,54
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,< 35,112
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,45 - 54,63
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,35 - 44,272
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,45 - 54,20
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,45 - 54,31
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,A,F,>= 55,4
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,45 - 54,9
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,35 - 44,27
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,>= 55,6
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,< 35,9
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,45 - 54,14
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,35 - 44,23
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,F,45 - 54,17
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,< 35,11
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,45 - 54,306
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,35 - 44,17
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,>= 55,19
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,< 35,1
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,F,45 - 54,40
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,F,35 - 44,17
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,F,>= 55,19
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,M,45 - 54,23
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,>= 55,6
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,A,F,>= 55,1
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,< 35,2
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,M,45 - 54,8
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,M,35 - 44,5
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,M,>= 55,2
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,F,45 - 54,3
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,F,35 - 44,4
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,A,M,45 - 54,3
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,>= 55,52
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,A,F,45 - 54,1
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,45 - 54,4
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,D,M,35 - 44,10
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,D,M,< 35,22
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,D,F,35 - 44,13
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,D,F,< 35,25
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,45 - 54,7
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,35 - 44,8
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,>= 55,3
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,A,M,35 - 44,1
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,M,>= 55,445
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,F,35 - 44,3
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,35 - 44,154
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,>= 55,228
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,< 35,1
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,45 - 54,236
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,35 - 44,85
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,>= 55,209
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,>= 55,2
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,M,35 - 44,14
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,35 - 44,3
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,F,45 - 54,69
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,F,35 - 44,6
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,F,>= 55,180
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,45 - 54,2
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,35 - 44,6
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,>= 55,1
2024,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,< 35,1
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,< 35,131
2024,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,M,45 - 54,154
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,M,45 - 54,3
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,F,< 35,21
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,A,F,35 - 44,3
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,A,F,>= 55,60
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,D,M,35 - 44,1
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,D,M,< 35,3
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,D,F,45 - 54,2
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,D,F,35 - 44,9
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,A,M,>= 55,163
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,D,F,< 35,3
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,A,M,35 - 44,5
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,M,35 - 44,1
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,M,>= 55,2
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,F,45 - 54,3
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,F,35 - 44,6
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,F,>= 55,2
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,C,F,< 35,2
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,B,M,45 - 54,7
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,D,F,>= 55,1
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,M,45 - 54,107
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,D,F,< 35,105
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,M,45 - 54,25
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,M,35 - 44,69
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,M,>= 55,34
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,M,< 35,25
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,F,45 - 54,33
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,F,35 - 44,51
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,A,F,45 - 54,21
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,F,< 35,21
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,B,F,45 - 54,9
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,M,35 - 44,37
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,M,>= 55,76
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,F,45 - 54,97
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,F,35 - 44,27
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,F,>= 55,66
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,B,F,< 35,1
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,A,M,45 - 54,45
2024,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,C,F,>= 55,22
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,M,35 - 44,1
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,F,35 - 44,18
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,F,>= 55,1
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,M,45 - 54,22
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,M,35 - 44,10
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,M,>= 55,12
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,F,45 - 54,24
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,F,35 - 44,11
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,B,M,35 - 44,3
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,M,45 - 54,8
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,M,35 - 44,17
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,M,>= 55,36
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,F,45 - 54,8
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,F,>= 55,30
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,M,45 - 54,3
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,M,35 - 44,8
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,M,< 35,26
2024,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,F,45 - 54,2
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,F,>= 55,32
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,45 - 54,5
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,C,F,35 - 44,10
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,B,F,35 - 44,3
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,B,F,>= 55,6
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,M,45 - 54,5
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,M,35 - 44,2
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,M,>= 55,18
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,F,45 - 54,8
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,F,45 - 54,10
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,F,>= 55,13
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,M,>= 55,3
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,35 - 44,14
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,>= 55,2
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,< 35,11
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,F,45 - 54,10
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,F,35 - 44,25
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,F,< 35,25
2024,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,M,45 - 54,10
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,B,M,>= 55,6
2024,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,F,35 - 44,1
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,F,>= 55,3
2024,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,< 35,2
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,F,45 - 54,16
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,F,35 - 44,19
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,F,>= 55,5
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,F,< 35,1
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,M,45 - 54,9
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,M,>= 55,5
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,M,35 - 44,5
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,F,35 - 44,1
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,M,45 - 54,8
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,M,45 - 54,2
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,M,35 - 44,6
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,M,>= 55,1
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,M,< 35,5
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,F,45 - 54,1
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,F,35 - 44,6
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,F,< 35,2
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,F,45 - 54,5
2024,05817,Roma - Link Campus University,Lazio,A,F,>= 55,1
2024,05817,Roma - Link Campus University,Lazio,B,M,< 35,5
2024,05817,Roma - Link Campus University,Lazio,B,F,45 - 54,22
2024,05817,Roma - Link Campus University,Lazio,B,F,35 - 44,22
2024,05817,Roma - Link Campus University,Lazio,B,F,>= 55,13
2024,05817,Roma - Link Campus University,Lazio,B,F,< 35,3
2024,05817,Roma - Link Campus University,Lazio,A,M,45 - 54,2
2024,05817,Roma - Link Campus University,Lazio,A,M,35 - 44,2
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,M,>= 55,10
2024,05817,Roma - Link Campus University,Lazio,A,F,45 - 54,1
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,>= 55,4
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,D,F,< 35,1
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,M,45 - 54,2
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,M,35 - 44,11
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,M,< 35,4
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,F,45 - 54,8
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,F,35 - 44,13
2024,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,F,< 35,7
2024,05817,Roma - Link Campus University,Lazio,A,M,>= 55,1
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,F,45 - 54,8
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,M,< 35,7
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,F,45 - 54,3
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,F,35 - 44,10
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,F,>= 55,2
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,F,< 35,7
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,M,45 - 54,13
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,M,35 - 44,16
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,45 - 54,6
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,M,< 35,2
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,F,>= 55,2
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,F,35 - 44,9
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,F,>= 55,3
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,F,< 35,1
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,A,M,45 - 54,10
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,A,M,35 - 44,3
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,A,M,>= 55,10
2024,09201,Cagliari - Universita' degli studi,Sardegna,D,M,45 - 54,5
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,B,M,>= 55,8
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,F,45 - 54,14
2024,05817,Roma - Link Campus University,Lazio,B,M,45 - 54,27
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,< 35,3
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,45 - 54,5
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,35 - 44,7
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,>= 55,2
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,< 35,1
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,M,45 - 54,13
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,M,35 - 44,7
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,M,>= 55,6
2024,05814,Roma - Universitas telematica Mercatorum,Lazio,C,M,45 - 54,3
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,F,35 - 44,6
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,F,>= 55,3
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,M,45 - 54,10
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,M,35 - 44,4
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,M,>= 55,4
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,F,45 - 54,2
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,F,35 - 44,3
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,35 - 44,12
2024,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,M,35 - 44,12
